Ticker,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD,SOL-USD,SOL-USD,SOL-USD,SOL-USD,SOL-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,LINK-USD,LINK-USD,LINK-USD,LINK-USD,LINK-USD
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-24,0.0020469999872148037,0.0021210000850260258,0.002041999949142337,0.002102999947965145,209562151,0.6240209937095642,0.671019971370697,0.6139410138130188,0.6342419981956482,9064190.0,7434.181640625,7574.19580078125,7434.181640625,7550.90087890625,34636526286,15.992483139038086,16.3167724609375,15.88908576965332,16.01641845703125,375266800,185.22210693359375,190.21038818359375,185.22210693359375,189.2369384765625,16788555028,3.735023021697998,3.8946640491485596,3.731252908706665,3.804795026779175,356971612
2020-04-25,0.0021019999403506517,0.0021460000425577164,0.002087000058963895,0.002142000012099743,229810398,0.6305279731750488,0.6709480285644531,0.6215469837188721,0.6433290243148804,7311905.0,7550.48291015625,7641.36376953125,7521.67236328125,7569.93603515625,32941541447,16.013017654418945,16.42373275756836,15.95848560333252,16.305418014526367,362345240,189.2073974609375,196.79237365722656,188.45953369140625,195.5153045654297,18260969748,3.804563045501709,3.8878579139709473,3.777780055999756,3.8030879497528076,326366096
2020-04-26,0.0021410000044852495,0.002443999983370304,0.0021359999664127827,0.00240899994969368,287859775,0.6532149910926819,0.6914989948272705,0.6311709880828857,0.6355059742927551,8320760.0,7570.13916015625,7700.59423828125,7561.40771484375,7679.8671875,33070154491,16.30323028564453,16.483434677124023,16.19930076599121,16.38376808166504,400076436,195.41358947753906,199.344970703125,194.76806640625,197.31753540039062,18335367012,3.8024110794067383,3.8303370475769043,3.696692943572998,3.716778039932251,373262888
2020-04-27,0.002409999957308173,0.0024139999877661467,0.002308000111952424,0.002355000004172325,276033020,0.6357139945030212,0.6602830290794373,0.561028003692627,0.5723720192909241,7406934.0,7679.4189453125,7795.60107421875,7679.4189453125,7795.60107421875,36162144725,16.42904281616211,16.66411018371582,16.209510803222656,16.463214874267578,389838383,197.47572326660156,199.55279541015625,193.45416259765625,197.22471618652344,18670194595,3.720202922821045,3.742609977722168,3.496061086654663,3.6418991088867188,418502740
2020-04-28,0.0023539999965578318,0.0023719999007880688,0.0023219999857246876,0.002339000115171075,254905520,0.5782529711723328,0.692147970199585,0.5684840083122253,0.6612930297851562,7470201.0,7796.97021484375,7814.52734375,7730.806640625,7807.05859375,33187959921,16.44782829284668,16.566999435424805,16.27823257446289,16.444286346435547,361059754,197.2735137939453,198.7865447998047,194.84942626953125,198.41539001464844,18217507467,3.6429951190948486,3.736406087875366,3.595576047897339,3.6753249168395996,336584772
2020-04-29,0.002339000115171075,0.0025420000310987234,0.002331000054255128,0.002517000073567033,295698249,0.6622859835624695,0.77777099609375,0.655273973941803,0.7458400130271912,8801144.0,7806.71240234375,8871.75390625,7786.04931640625,8801.0380859375,60201052203,16.447242736816406,17.546226501464844,16.373191833496094,17.4937744140625,463165164,198.46519470214844,218.4546356201172,198.12451171875,216.96823120117188,26397548759,3.6787478923797607,3.9638450145721436,3.646955966949463,3.906069040298462,479767865
2020-04-30,0.002517000073567033,0.0026889999862760305,0.002392000053077936,0.0024429999757558107,298563815,0.7471950054168701,0.800815999507904,0.6878809928894043,0.6910449862480164,5016892.0,8797.669921875,9440.650390625,8533.255859375,8658.5537109375,66964629541,17.44778823852539,18.129528045654297,16.780250549316406,17.03397560119629,498015944,216.9091339111328,227.52969360351562,206.43692016601562,207.60205078125,28089191904,3.9070420265197754,3.9627981185913086,3.680885076522827,3.7204771041870117,469432714
2020-05-01,0.002443999983370304,0.002558999927714467,0.002440999960526824,0.0024939998984336853,282886977,0.6910449862480164,0.7370709776878357,0.685903012752533,0.7287939786911011,4164272.0,8672.7822265625,9048.0234375,8667.763671875,8864.7666015625,44068389997,17.04652214050293,17.8927001953125,17.026531219482422,17.564992904663086,453439052,207.9017333984375,217.62802124023438,207.7808837890625,214.21910095214844,20816320834,3.7204771041870117,3.911731004714966,3.716373920440674,3.783184051513672,387173588
2020-05-02,0.0024949999060481787,0.0025530001148581505,0.002472999971359968,0.002549000084400177,269155283,0.7272679805755615,0.7489809989929199,0.7079039812088013,0.7158759832382202,3441356.0,8869.0576171875,9007.1875,8811.3662109375,8988.5966796875,40134388683,17.551816940307617,17.62875747680664,17.406444549560547,17.584903717041016,393955300,214.23008728027344,215.8475341796875,212.87867736816406,215.32537841796875,18260876092,3.7818000316619873,3.868791103363037,3.767915964126587,3.8221828937530518,312851882
2020-05-03,0.0025480000767856836,0.002583000110462308,0.0024800000246614218,0.0025100000202655792,265156925,0.7147960066795349,0.7298009991645813,0.6566159725189209,0.6795349717140198,3328344.0,8983.6142578125,9167.78125,8830.9716796875,8897.46875,47101785174,17.581790924072266,17.79884910583496,17.02796745300293,17.126298904418945,381109061,215.35206604003906,219.2708740234375,208.69236755371094,210.9331512451172,20469034664,3.8237080574035645,3.86879301071167,3.667546033859253,3.7221689224243164,332486849
2020-05-04,0.0025110000278800726,0.0025190000887960196,0.002389000030234456,0.002481000032275915,261454253,0.6796249747276306,0.7058119773864746,0.6184340119361877,0.6674910187721252,3443698.0,8895.7451171875,8956.90625,8645.0244140625,8912.654296875,45718796276,17.135751724243164,17.3553466796875,16.46200180053711,17.10075569152832,390548947,210.89085388183594,211.82838439941406,199.0477294921875,208.17401123046875,22602446422,3.7209300994873047,3.825416088104248,3.5401060581207275,3.767899990081787,400808105
2020-05-05,0.002481000032275915,0.0025210001040250063,0.002449000021442771,0.0024840000551193953,245861118,0.6734399795532227,0.686214029788971,0.6264989972114563,0.6418370008468628,2847469.0,8912.83203125,9062.4150390625,8856.8271484375,9003.0703125,43148462663,17.088411331176758,17.322492599487305,16.72710609436035,16.919775009155273,358987881,208.01300048828125,211.77862548828125,204.0311279296875,206.77439880371094,19004689099,3.769418954849243,3.8041610717773438,3.6754629611968994,3.6876931190490723,307442156
2020-05-06,0.002483000047504902,0.002583000110462308,0.002472999971359968,0.0025289999321103096,251393346,0.6424540281295776,0.673891007900238,0.6225839853286743,0.6225839853286743,2677563.0,9007.44140625,9411.4677734375,8966.7060546875,9268.76171875,49371886931,16.906801223754883,17.157682418823242,16.657045364379883,16.657045364379883,364717662,206.48135375976562,211.5346221923828,204.04087829589844,204.0557861328125,20343543799,3.6819870471954346,3.7656490802764893,3.633852005004883,3.636457920074463,330568230
2020-05-07,0.002518000081181526,0.0026779999025166035,0.0024790000170469284,0.00266400002874434,284491226,0.6225839853286743,0.6322680115699768,0.5733759999275208,0.6129779815673828,3355830.0,9261.8955078125,9992.6640625,9138.322265625,9951.5185546875,61112700562,16.657958984375,17.288240432739258,16.35146141052246,17.013198852539062,414976837,203.91285705566406,214.39247131347656,202.07484436035156,212.28941345214844,23594744655,3.638045072555542,3.830075979232788,3.5780999660491943,3.7540180683135986,415098619
2020-05-08,0.002658999990671873,0.002672000089660287,0.0025939999613910913,0.002624999964609742,291757355,0.6129779815673828,0.6366180181503296,0.589851975440979,0.6049219965934753,2488195.0,9936.162109375,9996.7431640625,9767.1728515625,9842.666015625,51780748042,17.019210815429688,17.441482543945312,16.91206932067871,17.24147605895996,382131707,212.1982421875,216.3276824951172,208.8307342529297,212.9915771484375,20445139356,3.7550249099731445,3.861372947692871,3.7058749198913574,3.8221089839935303,394360542
2020-05-09,0.002621999941766262,0.0026340000331401825,0.0025649999734014273,0.0026130001060664654,294993696,0.6040419936180115,0.6254289746284485,0.5884479880332947,0.6045269966125488,2128503.0,9840.90625,9913.86328125,9580.64453125,9593.896484375,46566121841,17.219955444335938,17.484697341918945,16.88996696472168,16.93596076965332,365221789,213.1421661376953,214.73912048339844,209.07151794433594,211.60012817382812,18950547549,3.8207449913024902,4.179734230041504,3.797805070877075,4.040320873260498,596770802
2020-05-10,0.0026110000908374786,0.0026130001060664654,0.002360000042244792,0.0024590000975877047,290801097,0.6044610142707825,0.6123030185699463,0.5130810141563416,0.5370339751243591,2327581.0,9591.1689453125,9595.5810546875,8395.107421875,8756.4306640625,63325279337,16.937108993530273,16.937108993530273,14.720081329345703,15.295668601989746,436166815,211.5522003173828,211.5522003173828,182.71116638183594,188.5995635986328,25211575193,4.037355899810791,4.037355899810791,3.6007630825042725,3.761324882507324,614483574
2020-05-11,0.002457000082358718,0.002512000035494566,0.0023380001075565815,0.0024129999801516533,277646033,0.5362550020217896,0.5718600153923035,0.5051940083503723,0.5152729749679565,2098481.0,8755.53515625,9033.470703125,8374.3232421875,8601.7958984375,57119858802,15.339984893798828,15.489830017089844,14.284379959106445,15.09754467010498,404659513,188.63218688964844,191.36233520507812,180.7183380126953,185.912841796875,20054601647,3.763223886489868,3.822848081588745,3.409658908843994,3.5850648880004883,465004956
2020-05-12,0.0024129999801516533,0.0025130000431090593,0.0024059999268501997,0.0024629998952150345,262934538,0.5133910179138184,0.5597590208053589,0.5052509903907776,0.5385760068893433,2198625.0,8610.3857421875,8949.8984375,8569.6435546875,8804.4775390625,42142717533,15.121072769165039,16.161190032958984,14.992521286010742,15.741053581237793,394508013,185.87733459472656,191.60134887695312,185.70179748535156,189.3125,15899726284,3.5884149074554443,3.7906339168548584,3.559628963470459,3.6923739910125732,358470475
2020-05-13,0.002463999902829528,0.0025279999244958162,0.0024580000899732113,0.0025210001040250063,265878080,0.5383719801902771,0.564873993396759,0.5180379748344421,0.5505319833755493,2326446.0,8805.3876953125,9317.87890625,8805.3876953125,9269.9873046875,45558144023,15.742568969726562,16.24778938293457,15.724003791809082,16.138877868652344,359517914,189.3740997314453,200.19732666015625,189.12770080566406,199.1932830810547,17054662289,3.6905040740966797,3.8023691177368164,3.668020009994507,3.7604238986968994,319801650
2020-05-14,0.002518000081181526,0.0026229999493807554,0.002512000035494566,0.0025740000419318676,283778649,0.5505319833755493,0.5809460282325745,0.5501099824905396,0.5691180229187012,2047897.0,9271.3291015625,9793.2685546875,9255.03515625,9733.7216796875,56426907637,16.135854721069336,16.5391845703125,15.921748161315918,16.357799530029297,388231861,198.89151000976562,204.1175994873047,196.8688201904297,202.9490966796875,20150524861,3.7569820880889893,3.849008083343506,3.703131914138794,3.799386978149414,376043732
2020-05-15,0.0025740000419318676,0.0025770000647753477,0.0024870000779628754,0.0025059999898076057,261080156,0.5691930055618286,0.5746200084686279,0.5470929741859436,0.5597519874572754,1850070.0,9734.291015625,9755.828125,9261.3984375,9328.197265625,48158802327,16.34773063659668,16.454601287841797,15.652139663696289,15.754373550415039,340889408,202.9553985595703,203.56639099121094,193.75567626953125,195.62266540527344,16602342092,3.7984769344329834,3.8371920585632324,3.649991035461426,3.6746530532836914,326992724
2020-05-16,0.002506999997422099,0.0025339999701827765,0.0024840000551193953,0.0025130000431090593,254666485,0.5589810013771057,0.6065340042114258,0.5543609857559204,0.599120020866394,2300409.0,9333.240234375,9564.205078125,9260.6943359375,9377.013671875,36164766408,15.753890037536621,16.231842041015625,15.649658203125,16.051780700683594,339913391,195.61338806152344,202.7711944580078,194.5015869140625,200.6771240234375,15379081645,3.6731860637664795,3.78499698638916,3.6301538944244385,3.7600948810577393,298753874
2020-05-17,0.002512000035494566,0.002578000072389841,0.002509000012651086,0.00253800000064075,258469067,0.5952280163764954,0.6401960253715515,0.5891749858856201,0.6129890084266663,2936428.0,9374.9296875,9823.001953125,9349.5458984375,9670.7392578125,40084250663,16.033071517944336,16.480417251586914,16.02853775024414,16.314645767211914,329675187,200.60887145996094,209.1609344482422,200.10279846191406,207.15869140625,15470397303,3.7584269046783447,3.8385770320892334,3.7553670406341553,3.7843289375305176,324792191
2020-05-18,0.0025369999930262566,0.0025869999080896378,0.0025130000431090593,0.0025430000387132168,265626959,0.6126819849014282,0.6743929982185364,0.6096490025520325,0.6526700258255005,3314359.0,9675.6953125,9906.0302734375,9570.359375,9726.5751953125,41827139896,16.3182373046875,16.83916664123535,16.278636932373047,16.63626480102539,337613743,207.17977905273438,215.90846252441406,207.10906982421875,214.52505493164062,17411566928,3.784677028656006,3.941819906234741,3.782275915145874,3.885345935821533,384696302
2020-05-19,0.00254400004632771,0.0025649999734014273,0.002500999951735139,0.00253800000064075,182890489,0.6509739756584167,0.65447998046875,0.6112480163574219,0.6244540214538574,2380263.0,9727.0634765625,9836.0478515625,9539.6240234375,9729.0380859375,39254288955,16.639122009277344,17.1546630859375,16.36817741394043,17.1546630859375,351679092,214.6049346923828,214.6049346923828,210.14305114746094,213.45111083984375,14346192779,3.884805917739868,3.922658920288086,3.7945010662078857,3.922476053237915,342003354
2020-05-20,0.0025390000082552433,0.0025629999581724405,0.0024870000779628754,0.0025080000050365925,178925411,0.6224750280380249,0.6266559958457947,0.5752829909324646,0.5791559815406799,2302926.0,9725.3291015625,9804.7939453125,9447.201171875,9522.9814453125,36546239703,17.142650604248047,17.32334327697754,16.65592384338379,16.888025283813477,305581860,213.4462432861328,214.71682739257812,207.97581481933594,210.09674072265625,12730175511,3.92220401763916,4.122751235961914,3.920516014099121,4.071049213409424,501477865
2020-05-21,0.0025100000202655792,0.002549000084400177,0.002423000056296587,0.0024850000627338886,200924557,0.579692006111145,0.6137890219688416,0.5433459877967834,0.6089149713516235,2863017.0,9522.740234375,9555.2421875,8869.9306640625,9081.76171875,39326160532,16.887243270874023,17.03751564025879,15.791041374206543,16.12238121032715,283593221,210.129150390625,211.62518310546875,193.346435546875,199.88360595703125,13308321229,4.074099063873291,4.149264812469482,3.767086982727051,3.8477509021759033,475890242
2020-05-22,0.002486000070348382,0.0025430000387132168,0.002472999971359968,0.002532999962568283,215355485,0.6052389740943909,0.6764320135116577,0.582830011844635,0.6388750076293945,3411419.0,9080.3349609375,9232.9365234375,9008.638671875,9182.5771484375,29810773699,16.126386642456055,16.848112106323242,15.980751037597656,16.63959312438965,308017283,199.8371124267578,208.59153747558594,198.04086303710938,207.169189453125,12041592114,3.846107006072998,4.118733882904053,3.812580108642578,4.070281982421875,391293983
2020-05-23,0.002532999962568283,0.0025649999734014273,0.002498999936506152,0.00254400004632771,208878705,0.6374149918556213,0.6388490200042725,0.5882470011711121,0.6130310297012329,2638524.0,9185.0625,9302.501953125,9118.1083984375,9209.287109375,27727866812,16.63149070739746,16.831504821777344,16.358562469482422,16.588193893432617,281071630,207.19448852539062,210.38645935058594,205.29421997070312,208.69439697265625,10665476768,4.067676067352295,4.0972208976745605,3.926330089569092,3.9550609588623047,350387118
2020-05-24,0.00254400004632771,0.002560999942943454,0.0024510000366717577,0.0024580000899732113,186657328,0.6132889986038208,0.6132889986038208,0.5484319925308228,0.5490530133247375,2786816.0,9212.283203125,9288.404296875,8787.2509765625,8790.3681640625,32518803300,16.579742431640625,16.793018341064453,16.08147621154785,16.083438873291016,250849075,208.716064453125,210.59507751464844,202.37034606933594,202.37034606933594,11833299572,3.953497886657715,4.02267599105835,3.8358569145202637,3.836322069168091,338608148
2020-05-25,0.0024560000747442245,0.002546000061556697,0.0024349999148398638,0.0025400000158697367,214669452,0.5485699772834778,0.6501380205154419,0.5380640029907227,0.6008570194244385,4509580.0,8786.107421875,8951.005859375,8719.66796875,8906.9345703125,31288157264,16.074583053588867,16.419570922851562,15.958841323852539,16.400907516479492,295250983,201.98265075683594,206.3614501953125,200.6675567626953,205.3197479248047,10415044124,3.827349901199341,3.90187406539917,3.80216908454895,3.8699328899383545,319542427
2020-05-26,0.0025390000082552433,0.0025420000310987234,0.002471999963745475,0.002486000070348382,185485979,0.5991039872169495,0.6123530268669128,0.5664629936218262,0.5733069777488708,2689697.0,8909.5859375,8991.9677734375,8757.2939453125,8835.052734375,29584186947,16.408296585083008,16.486421585083008,16.048831939697266,16.212547302246094,264787793,205.2595672607422,205.75254821777344,200.2642822265625,201.90231323242188,10159741290,3.8683390617370605,3.88032603263855,3.788166046142578,3.8362770080566406,294932100
2020-05-27,0.002486000070348382,0.0025289999321103096,0.002471999963745475,0.0025100000202655792,186186772,0.5733069777488708,0.6110870242118835,0.5714430212974548,0.5909850001335144,2536916.0,8837.380859375,9203.3203125,8834.1572265625,9181.017578125,32740536902,16.212671279907227,16.556840896606445,16.17987632751465,16.493284225463867,289787288,201.89300537109375,208.86343383789062,201.78506469726562,208.86343383789062,10631034756,3.8362770080566406,3.919543981552124,3.816481113433838,3.8577029705047607,303730714
2020-05-28,0.002512000035494566,0.002558999927714467,0.0024949999060481787,0.0025239998940378428,220213442,0.5908839702606201,0.5923979878425598,0.5669479966163635,0.5751550197601318,2662788.0,9184.9453125,9546.3193359375,9148.45703125,9525.7509765625,34367073114,16.49799156188965,17.120119094848633,16.470020294189453,17.05933952331543,307231707,208.88543701171875,220.27650451660156,206.24266052246094,219.84042358398438,12212469604,3.857870101928711,4.03584623336792,3.8404738903045654,4.025351047515869,317138604
2020-05-29,0.0025239998940378428,0.002549000084400177,0.002503999974578619,0.0025319999549537897,200485433,0.5746989846229553,0.59340500831604,0.5668579936027527,0.5794150233268738,2066857.0,9528.35546875,9573.6669921875,9379.3388671875,9439.1240234375,32896642044,17.07678985595703,17.229921340942383,16.722227096557617,17.041629791259766,302410995,219.925048828125,224.2168731689453,218.23805236816406,220.6751251220703,12265816557,4.028436183929443,4.107283115386963,3.9589080810546875,3.9865939617156982,328730888
2020-05-30,0.0025309999473392963,0.0026259999722242355,0.0025229998864233494,0.0026149998884648085,200708874,0.5813549757003784,0.6024889945983887,0.5670499801635742,0.5879330039024353,2449095.0,9438.9140625,9704.0302734375,9366.7294921875,9700.4140625,32722975141,17.0372371673584,17.757654190063477,16.963361740112305,17.743417739868164,330991078,220.7172088623047,243.94314575195312,218.7444610595703,242.34559631347656,15027397867,3.9881269931793213,4.16874885559082,3.9480950832366943,4.1684489250183105,356995900
2020-05-31,0.0026149998884648085,0.002616999903693795,0.002549000084400177,0.0025549998972564936,188184731,0.5879030227661133,0.5939970016479492,0.5692449808120728,0.5700219869613647,1892967.0,9700.10546875,9700.34375,9432.296875,9461.05859375,27773290299,17.74247169494629,18.108484268188477,16.91749382019043,17.04047203063965,306613468,242.35137939453125,244.04525756835938,230.05282592773438,230.9757080078125,12234904813,4.1679911613464355,4.259027004241943,4.063654899597168,4.129938125610352,378972618
2020-06-01,0.0025549998972564936,0.002662000013515353,0.0025530001148581505,0.0026469998992979527,195748335,0.5734720230102539,0.5878390073776245,0.5673480033874512,0.5774949789047241,2159877.0,9463.60546875,10199.5654296875,9450.8994140625,10167.2685546875,35198901068,17.069530487060547,18.001842498779297,17.01221466064453,17.914941787719727,343444957,230.86026000976562,248.2362823486328,230.48805236816406,246.99176025390625,13951727936,4.1323018074035645,4.471899032592773,4.124889850616455,4.380641937255859,491355312
2020-06-02,0.0026469998992979527,0.0026549999602138996,0.002520000096410513,0.002560999942943454,200119264,0.5771420001983643,0.5897250175476074,0.5522940158843994,0.5646690130233765,1295757.0,10162.9736328125,10182.3408203125,9460.5712890625,9529.8037109375,39137252109,17.918851852416992,18.15634536743164,16.90384864807129,17.239303588867188,285916007,246.82818603515625,252.2220001220703,233.2252960205078,237.21905517578125,13782107567,4.378785133361816,4.606598854064941,4.215248107910156,4.386834144592285,447755930
2020-06-03,0.002561999950557947,0.002597999991849065,0.002546000061556697,0.002583000110462308,190021630,0.5646690130233765,0.5910249948501587,0.5644609928131104,0.5866209864616394,877446.0,9533.7607421875,9682.859375,9471.8466796875,9656.7177734375,25007459262,17.234621047973633,17.622936248779297,17.104293823242188,17.5454044342041,278598569,237.3952178955078,244.1793212890625,235.46444702148438,244.1793212890625,9861760817,4.388883113861084,4.5350260734558105,4.32145881652832,4.490728855133057,347465695
2020-06-04,0.002583000110462308,0.002669000066816807,0.0025710000190883875,0.0026310000102967024,194078582,0.5868669748306274,0.5916399955749512,0.5645179748535156,0.5872989892959595,901641.0,9655.8544921875,9887.6103515625,9525.2470703125,9800.63671875,25921805072,17.54722023010254,17.648666381835938,17.13616371154785,17.565874099731445,251564500,244.10528564453125,245.92897033691406,236.7653045654297,244.4263916015625,10170414304,4.489376068115234,4.5058488845825195,4.318118095397949,4.433020114898682,318417019
2020-06-05,0.0026320000179111958,0.0026340000331401825,0.002580000087618828,0.002595999976620078,188846627,0.5872989892959595,0.6982790231704712,0.5779250264167786,0.6611549854278564,4322092.0,9800.2158203125,9869.2373046875,9663.216796875,9665.533203125,23509628646,17.568723678588867,17.89604377746582,17.487777709960938,17.688785552978516,264892611,244.34959411621094,247.32949829101562,240.6820526123047,241.22198486328125,9293963914,4.4333109855651855,4.488824844360352,4.3590850830078125,4.377437114715576,298753116
2020-06-06,0.0025949999690055847,0.002606000052765012,0.0025659999810159206,0.0025869999080896378,175988365,0.6610710024833679,0.6616190075874329,0.6117810010910034,0.6224430203437805,1604055.0,9664.904296875,9773.431640625,9591.0244140625,9653.6796875,20438419222,17.688785552978516,17.907987594604492,17.531049728393555,17.535934448242188,247410758,241.20135498046875,245.98104858398438,239.7245330810547,241.9313201904297,8114873845,4.377437114715576,4.412961006164551,4.326351165771484,4.342623233795166,270796645
2020-06-07,0.0025869999080896378,0.002609000075608492,0.0025579999200999737,0.002606000052765012,188151455,0.6224430203437805,0.6244440078735352,0.5933979749679565,0.6165779829025269,716785.0,9653.0029296875,9768.498046875,9458.150390625,9758.8525390625,25015250846,17.537628173828125,17.64626693725586,16.964675903320312,17.44703483581543,229571456,241.9080810546875,245.4352569580078,236.32525634765625,245.16725158691406,9544883157,4.343420028686523,4.400476932525635,4.238164901733398,4.34993314743042,282338155
2020-06-08,0.002606000052765012,0.002607000060379505,0.002560999942943454,0.0025839998852461576,187140783,0.6150779724121094,0.679000973701477,0.6133099794387817,0.6683130264282227,1440234.0,9760.0634765625,9782.306640625,9675.8857421875,9771.4892578125,21486346312,17.446313858032227,17.55760383605957,17.2885799407959,17.393030166625977,201873195,245.17857360839844,246.64419555664062,241.5421905517578,246.30990600585938,8076783299,4.34972620010376,4.45782995223999,4.329157829284668,4.45782995223999,283855463
2020-06-09,0.0025839998852461576,0.0025869999080896378,0.002517000073567033,0.0025690000038594007,175910197,0.6677839756011963,0.6680880188941956,0.6272420287132263,0.6580020189285278,988327.0,9774.3603515625,9836.369140625,9664.7197265625,9795.7001953125,23717842783,17.400699615478516,17.479162216186523,17.25016212463379,17.43537712097168,203076335,246.17501831054688,248.34243774414062,242.3385467529297,244.9114532470703,8446545788,4.459242820739746,4.483732223510742,4.38678503036499,4.450149059295654,305409412
2020-06-10,0.0025690000038594007,0.0025949999690055847,0.0025530001148581505,0.0025839998852461576,182748021,0.6580380201339722,0.6700429916381836,0.633404016494751,0.6448670029640198,1096203.0,9794.119140625,9908.896484375,9728.291015625,9870.0947265625,25706567601,17.43645668029785,17.497926712036133,17.264446258544922,17.41046714782715,218805704,244.8220672607422,248.65115356445312,242.8197479248047,247.4449462890625,8792990206,4.450753211975098,4.4513468742370605,4.339416027069092,4.4203009605407715,294672252
2020-06-11,0.0025839998852461576,0.0026020000223070383,0.002429000101983547,0.002452000044286251,183212798,0.6448879837989807,0.650534987449646,0.5700820088386536,0.5737419724464417,1122221.0,9870.078125,9938.2978515625,9263.0693359375,9321.78125,30247143440,17.413944244384766,17.524494171142578,16.20892333984375,16.30892562866211,214293278,247.5485382080078,249.8883056640625,229.94297790527344,231.70266723632812,12356528860,4.420209884643555,4.455309867858887,3.936310052871704,3.9712119102478027,352495642
2020-06-12,0.002455000067129731,0.002532999962568283,0.0024470000062137842,0.002520000096410513,194920048,0.574059009552002,0.604653000831604,0.569920003414154,0.5938689708709717,940323.0,9320.6904296875,9540.4658203125,9285.8515625,9480.84375,22610564515,16.292455673217773,16.775976181030273,16.157188415527344,16.669139862060547,220884223,231.62545776367188,239.3546905517578,229.6450653076172,237.4932098388672,8868955009,3.976335048675537,4.178534984588623,3.8941409587860107,4.090941905975342,327861604
2020-06-13,0.002520000096410513,0.00254100002348423,0.002500999951735139,0.002532999962568283,188981850,0.5939480066299438,0.6114389896392822,0.5854849815368652,0.608942985534668,764757.0,9480.7353515625,9493.2119140625,9396.009765625,9475.27734375,17564322315,16.67559814453125,16.844383239746094,16.542573928833008,16.823734283447266,217773557,237.54461669921875,239.19309997558594,235.88967895507812,238.90884399414062,7141624980,4.091304779052734,4.124667167663574,4.0223870277404785,4.11465311050415,268974930
2020-06-14,0.002532999962568283,0.002553999889642,0.002500999951735139,0.0025110000278800726,173334481,0.6109269857406616,0.618257999420166,0.5808990001678467,0.5870770215988159,873416.0,9477.5537109375,9482.2705078125,9347.59375,9386.7880859375,18991732746,16.83111572265625,16.86882972717285,16.55116844177246,16.65624237060547,197988813,238.9681854248047,239.10145568847656,232.95819091796875,234.1147003173828,7439385176,4.114292144775391,4.11690616607666,3.9550130367279053,3.9550130367279053,259255316
2020-06-15,0.0025100000202655792,0.0025160000659525394,0.002406999934464693,0.0024790000170469284,198803041,0.5883730053901672,0.5918970108032227,0.5472869873046875,0.5706390142440796,942666.0,9386.03515625,9504.8603515625,8990.17578125,9450.7021484375,26699704768,16.65624237060547,16.676376342773438,15.625612258911133,16.384801864624023,205913863,234.0583038330078,234.2378387451172,221.24176025390625,229.9289093017578,10536099884,3.9550130367279053,3.993211030960083,3.679600954055786,3.9339029788970947,368088618
2020-06-16,0.0024790000170469284,0.002529999939724803,0.0024339999072253704,0.0024870000779628754,196212619,0.5705789923667908,0.5898280143737793,0.5686889886856079,0.5855759978294373,652020.0,9454.2666015625,9579.4306640625,9400.4453125,9538.0244140625,21565537209,16.386613845825195,16.624719619750977,16.235139846801758,16.42195701599121,197512179,229.76229858398438,236.39430236816406,228.4261474609375,234.41616821289062,7965648016,3.9327309131622314,4.084105014801025,3.901948928833008,4.0487141609191895,300222404
2020-06-17,0.0024900001008063555,0.002492000116035342,0.0024580000899732113,0.0024850000627338886,185083517,0.5854970216751099,0.590129017829895,0.5651170015335083,0.5815619826316833,673274.0,9533.7841796875,9540.4228515625,9327.33984375,9480.2548828125,20177709879,16.422012329101562,16.60578155517578,16.109554290771484,16.402542114257812,190623459,234.49237060546875,235.9540557861328,229.34164428710938,233.0282745361328,7701391592,4.04899787902832,4.170400142669678,3.995388984680176,4.163669109344482,319675762
2020-06-18,0.0024850000627338886,0.002492999890819192,0.0024470000062137842,0.002471999963745475,171388606,0.5815820097923279,0.6503090262413025,0.5792850255966187,0.6209560036659241,1349341.0,9481.5673828125,9482.7822265625,9328.3955078125,9411.8408203125,17770083003,16.402542114257812,16.534526824951172,15.980466842651367,16.208589553833008,176409002,232.89869689941406,234.57064819335938,228.95143127441406,232.10116577148438,6713800872,4.163669109344482,4.233524799346924,4.118673801422119,4.168980121612549,299551097
2020-06-19,0.0024709999561309814,0.002471999963745475,0.0024300001095980406,0.0024349999148398638,173280984,0.6224070191383362,0.8363980054855347,0.6203839778900146,0.684332013130188,6577471.0,9410.2939453125,9440.8759765625,9274.2958984375,9288.0185546875,19632223107,16.207984924316406,16.292774200439453,15.895734786987305,15.907086372375488,160670035,231.95497131347656,232.15411376953125,226.79518127441406,227.13829040527344,6946372590,4.166748046875,4.188111782073975,4.0538649559021,4.079961776733398,285917523
